"t","c"
"2017-05-03 00:00:00","757440"
"2017-05-04 00:00:00","781970"
"2017-05-05 00:00:00","807660"
"2017-05-06 00:00:00","828846"
"2017-05-07 00:00:00","708326"
"2017-05-08 00:00:00","671794"
"2017-05-09 00:00:00","723142"
"2017-05-10 00:00:00","744924"
"2017-05-11 00:00:00","764682"
"2017-05-12 00:00:00","786514"
"2017-05-13 00:00:00","834264"
"2017-05-14 00:00:00","668770"
"2017-05-15 00:00:00","682710"
"2017-05-16 00:00:00","734280"
"2017-05-17 00:00:00","769226"
"2017-05-18 00:00:00","771442"
"2017-05-19 00:00:00","809262"
"2017-05-20 00:00:00","827450"
"2017-05-21 00:00:00","712598"
"2017-05-22 00:00:00","675076"
"2017-05-23 00:00:00","705376"
"2017-05-24 00:00:00","736464"
"2017-05-25 00:00:00","753012"
"2017-05-26 00:00:00","683566"
"2017-05-27 00:00:00","607672"
"2017-05-28 00:00:00","546118"
"2017-05-29 00:00:00","474166"
"2017-05-30 00:00:00","649032"
"2017-05-31 00:00:00","714684"
"2017-06-01 00:00:00","753396"
"2017-06-02 00:00:00","769864"
"2017-06-03 00:00:00","766052"
"2017-06-04 00:00:00","657444"
"2017-06-05 00:00:00","663636"
"2017-06-06 00:00:00","742236"
"2017-06-07 00:00:00","739910"
"2017-06-08 00:00:00","770794"
"2017-06-09 00:00:00","756490"
"2017-06-10 00:00:00","758752"
"2017-06-11 00:00:00","636150"
"2017-06-12 00:00:00","679670"
"2017-06-13 00:00:00","726454"
"2017-06-14 00:00:00","760520"
"2017-06-15 00:00:00","759600"
"2017-06-16 00:00:00","755046"
"2017-06-17 00:00:00","715728"
"2017-06-18 00:00:00","621350"
"2017-06-19 00:00:00","671988"
"2017-06-20 00:00:00","695138"
"2017-06-21 00:00:00","720618"
"2017-06-22 00:00:00","739128"
"2017-06-23 00:00:00","752676"
"2017-06-24 00:00:00","710228"
"2017-06-25 00:00:00","553682"
"2017-06-26 00:00:00","632464"
"2017-06-27 00:00:00","702248"
"2017-06-28 00:00:00","690238"
"2017-06-29 00:00:00","688716"
"2017-06-30 00:00:00","676704"
"2017-07-01 00:00:00","560134"
"2017-07-02 00:00:00","464252"
"2017-07-03 00:00:00","437922"
"2017-07-04 00:00:00","417506"
"2017-07-05 00:00:00","554038"
"2017-07-06 00:00:00","607222"
"2017-07-07 00:00:00","644418"
"2017-07-08 00:00:00","597652"
"2017-07-09 00:00:00","547234"
"2017-07-10 00:00:00","592764"
"2017-07-11 00:00:00","657826"
"2017-07-12 00:00:00","697640"
"2017-07-13 00:00:00","707026"
"2017-07-14 00:00:00","682338"
"2017-07-15 00:00:00","627918"
"2017-07-16 00:00:00","583766"
"2017-07-17 00:00:00","614832"
"2017-07-18 00:00:00","668590"
"2017-07-19 00:00:00","706702"
"2017-07-20 00:00:00","710280"
"2017-07-21 00:00:00","691978"
"2017-07-22 00:00:00","655308"
"2017-07-23 00:00:00","546702"
"2017-07-24 00:00:00","599728"
"2017-07-25 00:00:00","633582"
"2017-07-26 00:00:00","664916"
"2017-07-27 00:00:00","690406"
"2017-07-28 00:00:00","676286"
"2017-07-29 00:00:00","618912"
"2017-07-30 00:00:00","569490"
"2017-07-31 00:00:00","579170"
"2017-08-01 00:00:00","630074"
"2017-08-02 00:00:00","668376"
"2017-08-03 00:00:00","687468"
"2017-08-04 00:00:00","658856"
"2017-08-05 00:00:00","594814"
"2017-08-06 00:00:00","535378"
"2017-08-07 00:00:00","590524"
"2017-08-08 00:00:00","608380"
"2017-08-09 00:00:00","638542"
"2017-08-10 00:00:00","668856"
"2017-08-11 00:00:00","636744"
"2017-08-12 00:00:00","577438"
"2017-08-13 00:00:00","513856"
"2017-08-14 00:00:00","530048"
"2017-08-15 00:00:00","598172"
"2017-08-16 00:00:00","622700"
"2017-08-17 00:00:00","636594"
"2017-08-18 00:00:00","636750"
"2017-08-19 00:00:00","596272"
"2017-08-20 00:00:00","538790"
"2017-08-21 00:00:00","545178"
"2017-08-22 00:00:00","617728"
"2017-08-23 00:00:00","622906"
"2017-08-24 00:00:00","619646"
"2017-08-25 00:00:00","602564"
"2017-08-26 00:00:00","568038"
"2017-08-27 00:00:00","529214"
"2017-08-28 00:00:00","508508"
"2017-08-29 00:00:00","609322"
"2017-08-30 00:00:00","586398"
"2017-08-31 00:00:00","600974"
"2017-09-01 00:00:00","573046"
"2017-09-02 00:00:00","548360"
"2017-09-03 00:00:00","459058"
"2017-09-04 00:00:00","452944"
"2017-09-05 00:00:00","604440"
"2017-09-06 00:00:00","694960"
"2017-09-07 00:00:00","714724"
"2017-09-08 00:00:00","738102"
"2017-09-09 00:00:00","714402"
"2017-09-10 00:00:00","639934"
"2017-09-11 00:00:00","636052"
"2017-09-12 00:00:00","693814"
"2017-09-13 00:00:00","706204"
"2017-09-14 00:00:00","738466"
"2017-09-15 00:00:00","735002"
"2017-09-16 00:00:00","734746"
"2017-09-17 00:00:00","636448"
"2017-09-18 00:00:00","580444"
"2017-09-19 00:00:00","614230"
"2017-09-20 00:00:00","629206"
"2017-09-21 00:00:00","627042"
"2017-09-22 00:00:00","679068"
"2017-09-23 00:00:00","719996"
"2017-09-24 00:00:00","621344"
"2017-09-25 00:00:00","629164"
"2017-09-26 00:00:00","653982"
"2017-09-27 00:00:00","715080"
"2017-09-28 00:00:00","720824"
"2017-09-29 00:00:00","724802"
"2017-09-30 00:00:00","720028"
"2017-10-01 00:00:00","606722"
"2017-10-02 00:00:00","599762"
"2017-10-03 00:00:00","657582"
"2017-10-04 00:00:00","684878"
"2017-10-05 00:00:00","730814"
"2017-10-06 00:00:00","728862"
"2017-10-07 00:00:00","721096"
"2017-10-08 00:00:00","623298"
"2017-10-09 00:00:00","562420"
"2017-10-10 00:00:00","678690"
"2017-10-11 00:00:00","702062"
"2017-10-12 00:00:00","749764"
"2017-10-13 00:00:00","739650"
"2017-10-14 00:00:00","745840"
"2017-10-15 00:00:00","647856"
"2017-10-16 00:00:00","669412"
"2017-10-17 00:00:00","693362"
"2017-10-18 00:00:00","710236"
"2017-10-19 00:00:00","720594"
"2017-10-20 00:00:00","743338"
"2017-10-21 00:00:00","741308"
"2017-10-22 00:00:00","633744"
"2017-10-23 00:00:00","633156"
"2017-10-24 00:00:00","679156"
"2017-10-25 00:00:00","716504"
"2017-10-26 00:00:00","755436"
"2017-10-27 00:00:00","767866"
"2017-10-28 00:00:00","775744"
"2017-10-29 00:00:00","675922"
"2017-10-30 00:00:00","648900"
"2017-10-31 00:00:00","644950"
"2017-11-01 00:00:00","720068"
"2017-11-02 00:00:00","726454"
"2017-11-03 00:00:00","764318"
"2017-11-04 00:00:00","784764"
"2017-11-05 00:00:00","647300"
"2017-11-06 00:00:00","649430"
"2017-11-07 00:00:00","705086"
"2017-11-08 00:00:00","716058"
"2017-11-09 00:00:00","741600"
"2017-11-10 00:00:00","796138"
"2017-11-11 00:00:00","727960"
"2017-11-12 00:00:00","652686"
"2017-11-13 00:00:00","655324"
"2017-11-14 00:00:00","695062"
"2017-11-15 00:00:00","721742"
"2017-11-16 00:00:00","753698"
"2017-11-17 00:00:00","776756"
"2017-11-18 00:00:00","762616"
"2017-11-19 00:00:00","653518"
"2017-11-20 00:00:00","644974"
"2017-11-21 00:00:00","661130"
"2017-11-22 00:00:00","652506"
"2017-11-23 00:00:00","431958"
"2017-11-24 00:00:00","476802"
"2017-11-25 00:00:00","569950"
"2017-11-26 00:00:00","554288"
"2017-11-27 00:00:00","605220"
"2017-11-28 00:00:00","655786"
"2017-11-29 00:00:00","676954"
"2017-11-30 00:00:00","737842"
"2017-12-01 00:00:00","775568"
"2017-12-02 00:00:00","772468"
"2017-12-03 00:00:00","658166"
"2017-12-04 00:00:00","652920"
"2017-12-05 00:00:00","718928"
"2017-12-06 00:00:00","751402"
"2017-12-07 00:00:00","770216"
"2017-12-08 00:00:00","794862"
"2017-12-09 00:00:00","783964"
"2017-12-10 00:00:00","660084"
"2017-12-11 00:00:00","675384"
"2017-12-12 00:00:00","715044"
"2017-12-13 00:00:00","776920"
"2017-12-14 00:00:00","768304"
"2017-12-15 00:00:00","793982"
"2017-12-16 00:00:00","803528"
"2017-12-17 00:00:00","686424"
"2017-12-18 00:00:00","659060"
"2017-12-19 00:00:00","705270"
"2017-12-20 00:00:00","750666"
"2017-12-21 00:00:00","750082"
"2017-12-22 00:00:00","690190"
"2017-12-23 00:00:00","577144"
"2017-12-24 00:00:00","469650"
"2017-12-25 00:00:00","330898"
"2017-12-26 00:00:00","481210"
"2017-12-27 00:00:00","553628"
"2017-12-28 00:00:00","603704"
"2017-12-29 00:00:00","608160"
"2017-12-30 00:00:00","541562"
"2017-12-31 00:00:00","549542"
"2018-01-01 00:00:00","521012"
"2018-01-02 00:00:00","522756"
"2018-01-03 00:00:00","586820"
"2018-01-04 00:00:00","257490"
"2018-01-05 00:00:00","585342"
"2018-01-06 00:00:00","617198"
"2018-01-07 00:00:00","518514"
"2018-01-08 00:00:00","570536"
"2018-01-09 00:00:00","621386"
"2018-01-10 00:00:00","632766"
"2018-01-11 00:00:00","663110"
"2018-01-12 00:00:00","696204"
"2018-01-13 00:00:00","706168"
"2018-01-14 00:00:00","634072"
"2018-01-15 00:00:00","533262"
"2018-01-16 00:00:00","640842"
"2018-01-17 00:00:00","660348"
"2018-01-18 00:00:00","716426"
"2018-01-19 00:00:00","711790"
"2018-01-20 00:00:00","649638"
"2018-01-21 00:00:00","552032"
"2018-01-22 00:00:00","570766"
"2018-01-23 00:00:00","623454"
"2018-01-24 00:00:00","684550"
"2018-01-25 00:00:00","718766"
"2018-01-26 00:00:00","732410"
"2018-01-27 00:00:00","681198"
"2018-01-28 00:00:00","567810"
"2018-01-29 00:00:00","581186"
"2018-01-30 00:00:00","657564"
"2018-01-31 00:00:00","691846"
"2018-02-01 00:00:00","698466"
"2018-02-02 00:00:00","766640"
"2018-02-03 00:00:00","695740"
"2018-02-04 00:00:00","582228"
"2018-02-05 00:00:00","623758"
"2018-02-06 00:00:00","657510"
"2018-02-07 00:00:00","684732"
"2018-02-08 00:00:00","734974"
"2018-02-09 00:00:00","737478"
"2018-02-10 00:00:00","705496"
"2018-02-11 00:00:00","569724"
"2018-02-12 00:00:00","625612"
"2018-02-13 00:00:00","687664"
"2018-02-14 00:00:00","702000"
"2018-02-15 00:00:00","702246"
"2018-02-16 00:00:00","706162"
"2018-02-17 00:00:00","672702"
"2018-02-18 00:00:00","554138"
"2018-02-19 00:00:00","529472"
"2018-02-20 00:00:00","583294"
"2018-02-21 00:00:00","646352"
"2018-02-22 00:00:00","715174"
"2018-02-23 00:00:00","719374"
"2018-02-24 00:00:00","689066"
"2018-02-25 00:00:00","590030"
"2018-02-26 00:00:00","606802"
"2018-02-27 00:00:00","654004"
"2018-02-28 00:00:00","683708"
"2018-03-01 00:00:00","724648"
"2018-03-02 00:00:00","714786"
"2018-03-03 00:00:00","696380"
"2018-03-04 00:00:00","624696"
"2018-03-05 00:00:00","629324"
"2018-03-06 00:00:00","686306"
"2018-03-07 00:00:00","504312"
"2018-03-08 00:00:00","707476"
"2018-03-09 00:00:00","760830"
"2018-03-10 00:00:00","749910"
"2018-03-11 00:00:00","606488"
"2018-03-12 00:00:00","638030"
"2018-03-13 00:00:00","661396"
"2018-03-14 00:00:00","727598"
"2018-03-15 00:00:00","756276"
"2018-03-16 00:00:00","763278"
"2018-03-17 00:00:00","713026"
"2018-03-18 00:00:00","608782"
"2018-03-19 00:00:00","591624"
"2018-03-20 00:00:00","680012"
"2018-03-21 00:00:00","391220"
"2018-03-22 00:00:00","651386"
"2018-03-23 00:00:00","712728"
"2018-03-24 00:00:00","683666"
"2018-03-25 00:00:00","601742"
"2018-03-26 00:00:00","608876"
"2018-03-27 00:00:00","647682"
"2018-03-28 00:00:00","679884"
"2018-03-29 00:00:00","707310"
"2018-03-30 00:00:00","672104"
"2018-03-31 00:00:00","631056"
"2018-04-01 00:00:00","539454"
"2018-04-02 00:00:00","558740"
"2018-04-03 00:00:00","661500"
"2018-04-04 00:00:00","673358"
"2018-04-05 00:00:00","720236"
"2018-04-06 00:00:00","711006"
"2018-04-07 00:00:00","702368"
"2018-04-08 00:00:00","610034"
"2018-04-09 00:00:00","618998"
"2018-04-10 00:00:00","665938"
"2018-04-11 00:00:00","693558"
"2018-04-12 00:00:00","708104"
"2018-04-13 00:00:00","725260"
"2018-04-14 00:00:00","759570"
"2018-04-15 00:00:00","652528"
"2018-04-16 00:00:00","608784"
"2018-04-17 00:00:00","696466"
"2018-04-18 00:00:00","694138"
"2018-04-19 00:00:00","754972"
"2018-04-20 00:00:00","755470"
"2018-04-21 00:00:00","697942"
"2018-04-22 00:00:00","604246"
"2018-04-23 00:00:00","618362"
"2018-04-24 00:00:00","668606"
"2018-04-25 00:00:00","702470"
"2018-04-26 00:00:00","716046"
"2018-04-27 00:00:00","724638"
"2018-04-28 00:00:00","711354"
"2018-04-29 00:00:00","613666"
"2018-04-30 00:00:00","643018"
"2018-05-01 00:00:00","661170"
"2018-05-02 00:00:00","694800"
"2018-05-03 00:00:00","725840"
"2018-05-04 00:00:00","725648"
"2018-05-05 00:00:00","730478"
"2018-05-06 00:00:00","608100"
"2018-05-07 00:00:00","616538"
"2018-05-08 00:00:00","669826"
"2018-05-09 00:00:00","686092"
"2018-05-10 00:00:00","711626"
"2018-05-11 00:00:00","707588"
"2018-05-12 00:00:00","702272"
"2018-05-13 00:00:00","613792"
"2018-05-14 00:00:00","635432"
"2018-05-15 00:00:00","668962"
"2018-05-16 00:00:00","693274"
"2018-05-17 00:00:00","706846"
"2018-05-18 00:00:00","720768"
"2018-05-19 00:00:00","692308"
"2018-05-20 00:00:00","581406"
"2018-05-21 00:00:00","603808"
"2018-05-22 00:00:00","645090"
"2018-05-23 00:00:00","650160"
"2018-05-24 00:00:00","662462"
"2018-05-25 00:00:00","613224"
"2018-05-26 00:00:00","525020"
"2018-05-27 00:00:00","448368"
"2018-05-28 00:00:00","410334"
"2018-05-29 00:00:00","597136"
"2018-05-30 00:00:00","650948"
"2018-05-31 00:00:00","683438"
"2018-06-01 00:00:00","697496"
"2018-06-02 00:00:00","672352"
"2018-06-03 00:00:00","577694"
"2018-06-04 00:00:00","604446"
"2018-06-05 00:00:00","643416"
"2018-06-06 00:00:00","679582"
"2018-06-07 00:00:00","688950"
"2018-06-08 00:00:00","685470"
"2018-06-09 00:00:00","642968"
"2018-06-10 00:00:00","544954"
"2018-06-11 00:00:00","600762"
"2018-06-12 00:00:00","636098"
"2018-06-13 00:00:00","673474"
"2018-06-14 00:00:00","681744"
"2018-06-15 00:00:00","605124"
"2018-06-16 00:00:00","603236"
"2018-06-17 00:00:00","543342"
"2018-06-18 00:00:00","610432"
"2018-06-19 00:00:00","644986"
"2018-06-20 00:00:00","666070"
"2018-06-21 00:00:00","669378"
"2018-06-22 00:00:00","677606"
"2018-06-23 00:00:00","598608"
"2018-06-24 00:00:00","533840"
"2018-06-25 00:00:00","580212"
"2018-06-26 00:00:00","619998"
"2018-06-27 00:00:00","643170"
"2018-06-28 00:00:00","654626"
"2018-06-29 00:00:00","625150"
"2018-06-30 00:00:00","600936"
"2018-07-01 00:00:00","514898"
"2018-07-02 00:00:00","528068"
"2018-07-03 00:00:00","539200"
"2018-07-04 00:00:00","387262"
"2018-07-05 00:00:00","478556"
"2018-07-06 00:00:00","482344"
"2018-07-07 00:00:00","462898"
"2018-07-08 00:00:00","439558"
"2018-07-09 00:00:00","526378"
"2018-07-10 00:00:00","594844"
"2018-07-11 00:00:00","618640"
"2018-07-12 00:00:00","622072"
"2018-07-13 00:00:00","603326"
"2018-07-14 00:00:00","568846"
"2018-07-15 00:00:00","496852"
"2018-07-16 00:00:00","577594"
"2018-07-17 00:00:00","600946"
"2018-07-18 00:00:00","625386"
"2018-07-19 00:00:00","600406"
"2018-07-20 00:00:00","592500"
"2018-07-21 00:00:00","569632"
"2018-07-22 00:00:00","474968"
"2018-07-23 00:00:00","543448"
"2018-07-24 00:00:00","600924"
"2018-07-25 00:00:00","616246"
"2018-07-26 00:00:00","626338"
"2018-07-27 00:00:00","611630"
"2018-07-28 00:00:00","552244"
"2018-07-29 00:00:00","503008"
"2018-07-30 00:00:00","531190"
"2018-07-31 00:00:00","577852"
"2018-08-01 00:00:00","618702"
"2018-08-02 00:00:00","619778"
"2018-08-03 00:00:00","586146"
"2018-08-04 00:00:00","536220"
"2018-08-05 00:00:00","497036"
"2018-08-06 00:00:00","546040"
"2018-08-07 00:00:00","608310"
"2018-08-08 00:00:00","623446"
"2018-08-09 00:00:00","618310"
"2018-08-10 00:00:00","595038"
"2018-08-11 00:00:00","509168"
"2018-08-12 00:00:00","462870"
"2018-08-13 00:00:00","519548"
"2018-08-14 00:00:00","564400"
"2018-08-15 00:00:00","595388"
"2018-08-16 00:00:00","599580"
"2018-08-17 00:00:00","593770"
"2018-08-18 00:00:00","513342"
"2018-08-19 00:00:00","448412"
"2018-08-20 00:00:00","485824"
"2018-08-21 00:00:00","511290"
"2018-08-22 00:00:00","557768"
"2018-08-23 00:00:00","566422"
"2018-08-24 00:00:00","547974"
"2018-08-25 00:00:00","506654"
"2018-08-26 00:00:00","464022"
"2018-08-27 00:00:00","492898"
"2018-08-28 00:00:00","561880"
"2018-08-29 00:00:00","581562"
"2018-08-30 00:00:00","566920"
"2018-08-31 00:00:00","532012"
"2018-09-01 00:00:00","460340"
"2018-09-02 00:00:00","421538"
"2018-09-03 00:00:00","410780"
"2018-09-04 00:00:00","576260"
"2018-09-05 00:00:00","629708"
"2018-09-06 00:00:00","650982"
"2018-09-07 00:00:00","638272"
"2018-09-08 00:00:00","609782"
"2018-09-09 00:00:00","554566"
"2018-09-10 00:00:00","543930"
"2018-09-11 00:00:00","570424"
"2018-09-12 00:00:00","628264"
"2018-09-13 00:00:00","648178"
"2018-09-14 00:00:00","652970"
"2018-09-15 00:00:00","624120"
"2018-09-16 00:00:00","556736"
"2018-09-17 00:00:00","576988"
"2018-09-18 00:00:00","579712"
"2018-09-19 00:00:00","578192"
"2018-09-20 00:00:00","644016"
"2018-09-21 00:00:00","646556"
"2018-09-22 00:00:00","620160"
"2018-09-23 00:00:00","526800"
"2018-09-24 00:00:00","511970"
"2018-09-25 00:00:00","545792"
"2018-09-26 00:00:00","575320"
"2018-09-27 00:00:00","609664"
"2018-09-28 00:00:00","639282"
"2018-09-29 00:00:00","631102"
"2018-09-30 00:00:00","550714"
"2018-10-01 00:00:00","554292"
"2018-10-02 00:00:00","607002"
"2018-10-03 00:00:00","641152"
"2018-10-04 00:00:00","661004"
"2018-10-05 00:00:00","637824"
"2018-10-06 00:00:00","620076"
"2018-10-07 00:00:00","535182"
"2018-10-08 00:00:00","501806"
"2018-10-09 00:00:00","606158"
"2018-10-10 00:00:00","636322"
"2018-10-11 00:00:00","632496"
"2018-10-12 00:00:00","659474"
"2018-10-13 00:00:00","647416"
"2018-10-14 00:00:00","552400"
"2018-10-15 00:00:00","569068"
"2018-10-16 00:00:00","633034"
"2018-10-17 00:00:00","648680"
"2018-10-18 00:00:00","676574"
"2018-10-19 00:00:00","660572"
"2018-10-20 00:00:00","636528"
"2018-10-21 00:00:00","586466"
"2018-10-22 00:00:00","580844"
"2018-10-23 00:00:00","611182"
"2018-10-24 00:00:00","636624"
"2018-10-25 00:00:00","670488"
"2018-10-26 00:00:00","674116"
"2018-10-27 00:00:00","651860"
"2018-10-28 00:00:00","566258"
"2018-10-29 00:00:00","569760"
"2018-10-30 00:00:00","605992"
"2018-10-31 00:00:00","592590"
"2018-11-01 00:00:00","675786"
"2018-11-02 00:00:00","665266"
"2018-11-03 00:00:00","646544"
"2018-11-04 00:00:00","547928"
"2018-11-05 00:00:00","585876"
"2018-11-06 00:00:00","595898"
"2018-11-07 00:00:00","625056"
"2018-11-08 00:00:00","648234"
"2018-11-09 00:00:00","644960"
"2018-11-10 00:00:00","673848"
"2018-11-11 00:00:00","556656"
"2018-11-12 00:00:00","558454"
"2018-11-13 00:00:00","617742"
"2018-11-14 00:00:00","648480"
"2018-11-15 00:00:00","500780"
"2018-11-16 00:00:00","650752"
"2018-11-17 00:00:00","661696"
"2018-11-18 00:00:00","553844"
"2018-11-19 00:00:00","554528"
"2018-11-20 00:00:00","601424"
"2018-11-21 00:00:00","566220"
"2018-11-22 00:00:00","382106"
"2018-11-23 00:00:00","424256"
"2018-11-24 00:00:00","492332"
"2018-11-25 00:00:00","446058"
"2018-11-26 00:00:00","553116"
"2018-11-27 00:00:00","604852"
"2018-11-28 00:00:00","612752"
"2018-11-29 00:00:00","644518"
"2018-11-30 00:00:00","664724"
"2018-12-01 00:00:00","669504"
"2018-12-02 00:00:00","563310"
"2018-12-03 00:00:00","579440"
"2018-12-04 00:00:00","627676"
"2018-12-05 00:00:00","644872"
"2018-12-06 00:00:00","664434"
"2018-12-07 00:00:00","691750"
"2018-12-08 00:00:00","667150"
"2018-12-09 00:00:00","564988"
"2018-12-10 00:00:00","593356"
"2018-12-11 00:00:00","618284"
"2018-12-12 00:00:00","650830"
"2018-12-13 00:00:00","665992"
"2018-12-14 00:00:00","693906"
"2018-12-15 00:00:00","662584"
"2018-12-16 00:00:00","599266"
"2018-12-17 00:00:00","593136"
"2018-12-18 00:00:00","653184"
"2018-12-19 00:00:00","657836"
"2018-12-20 00:00:00","662928"
"2018-12-21 00:00:00","630256"
"2018-12-22 00:00:00","547000"
"2018-12-23 00:00:00","432016"
"2018-12-24 00:00:00","410418"
"2018-12-25 00:00:00","273840"
"2018-12-26 00:00:00","402496"
"2018-12-27 00:00:00","463878"
"2018-12-28 00:00:00","474426"
"2018-12-29 00:00:00","471090"
"2018-12-30 00:00:00","422830"
"2018-12-31 00:00:00","463724"
"2019-01-01 00:00:00","408174"
"2019-01-02 00:00:00","432824"
"2019-01-03 00:00:00","486912"
"2019-01-04 00:00:00","513430"
"2019-01-05 00:00:00","512064"
"2019-01-06 00:00:00","451994"
"2019-01-07 00:00:00","495510"
"2019-01-08 00:00:00","511524"
"2019-01-09 00:00:00","552064"
"2019-01-10 00:00:00","607376"
"2019-01-11 00:00:00","629486"
"2019-01-12 00:00:00","571176"
"2019-01-13 00:00:00","488870"
"2019-01-14 00:00:00","528276"
"2019-01-15 00:00:00","573650"
"2019-01-16 00:00:00","586198"
"2019-01-17 00:00:00","612686"
"2019-01-18 00:00:00","576578"
"2019-01-19 00:00:00","512444"
"2019-01-20 00:00:00","436508"
"2019-01-21 00:00:00","412078"
"2019-01-22 00:00:00","548106"
"2019-01-23 00:00:00","562662"
"2019-01-24 00:00:00","605734"
"2019-01-25 00:00:00","631376"
"2019-01-26 00:00:00","587768"
"2019-01-27 00:00:00","476000"
"2019-01-28 00:00:00","520536"
"2019-01-29 00:00:00","560074"
"2019-01-30 00:00:00","594364"
"2019-01-31 00:00:00","610632"
"2019-02-01 00:00:00","646454"
"2019-02-02 00:00:00","578856"
"2019-02-03 00:00:00","478672"
"2019-02-04 00:00:00","505648"
"2019-02-05 00:00:00","544334"
"2019-02-06 00:00:00","599076"
"2019-02-07 00:00:00","593804"
"2019-02-08 00:00:00","625126"
"2019-02-09 00:00:00","598374"
"2019-02-10 00:00:00","477892"
"2019-02-11 00:00:00","511680"
"2019-02-12 00:00:00","508678"
"2019-02-13 00:00:00","577588"
"2019-02-14 00:00:00","587290"
"2019-02-15 00:00:00","557456"
"2019-02-16 00:00:00","520990"
"2019-02-17 00:00:00","458588"
"2019-02-18 00:00:00","415716"
"2019-02-19 00:00:00","509060"
"2019-02-20 00:00:00","519770"
"2019-02-21 00:00:00","545484"
"2019-02-22 00:00:00","571090"
"2019-02-23 00:00:00","547850"
"2019-02-24 00:00:00","449370"
"2019-02-25 00:00:00","508190"
"2019-02-26 00:00:00","566374"
"2019-02-27 00:00:00","583814"
"2019-02-28 00:00:00","602562"
"2019-03-01 00:00:00","607558"
"2019-03-02 00:00:00","540482"
"2019-03-03 00:00:00","477838"
"2019-03-04 00:00:00","447564"
"2019-03-05 00:00:00","576258"
"2019-03-06 00:00:00","613402"
"2019-03-07 00:00:00","625902"
"2019-03-08 00:00:00","613834"
"2019-03-09 00:00:00","584068"
"2019-03-10 00:00:00","488224"
"2019-03-11 00:00:00","508278"
"2019-03-12 00:00:00","572386"
"2019-03-13 00:00:00","581538"
"2019-03-14 00:00:00","600044"
"2019-03-15 00:00:00","612292"
"2019-03-16 00:00:00","581314"
"2019-03-17 00:00:00","484170"
"2019-03-18 00:00:00","479526"
"2019-03-19 00:00:00","513072"
"2019-03-20 00:00:00","538496"
"2019-03-21 00:00:00","588766"
"2019-03-22 00:00:00","585202"
"2019-03-23 00:00:00","548918"
"2019-03-24 00:00:00","450244"
"2019-03-25 00:00:00","458988"
"2019-03-26 00:00:00","516318"
"2019-03-27 00:00:00","539726"
"2019-03-28 00:00:00","559874"
"2019-03-29 00:00:00","553918"
"2019-03-30 00:00:00","540048"
"2019-03-31 00:00:00","478582"
"2019-04-01 00:00:00","502466"
"2019-04-02 00:00:00","552744"
"2019-04-03 00:00:00","566230"
"2019-04-04 00:00:00","595114"
"2019-04-05 00:00:00","628628"
"2019-04-06 00:00:00","561596"
"2019-04-07 00:00:00","479540"
"2019-04-08 00:00:00","489492"
"2019-04-09 00:00:00","554732"
"2019-04-10 00:00:00","556996"
"2019-04-11 00:00:00","584900"
"2019-04-12 00:00:00","599094"
"2019-04-13 00:00:00","562120"
"2019-04-14 00:00:00","478710"
"2019-04-15 00:00:00","528090"
"2019-04-16 00:00:00","542208"
"2019-04-17 00:00:00","565312"
"2019-04-18 00:00:00","569248"
"2019-04-19 00:00:00","517328"
"2019-04-20 00:00:00","456624"
"2019-04-21 00:00:00","399922"
"2019-04-22 00:00:00","453174"
"2019-04-23 00:00:00","499622"
"2019-04-24 00:00:00","515036"
"2019-04-25 00:00:00","565812"
"2019-04-26 00:00:00","538672"
"2019-04-27 00:00:00","536830"
"2019-04-28 00:00:00","470324"
"2019-04-29 00:00:00","486296"
"2019-04-30 00:00:00","538242"
"2019-05-01 00:00:00","571680"
"2019-05-02 00:00:00","589472"
"2019-05-03 00:00:00","587576"
"2019-05-04 00:00:00","566972"
"2019-05-05 00:00:00","501600"
"2019-05-06 00:00:00","484132"
"2019-05-07 00:00:00","534394"
"2019-05-08 00:00:00","547662"
"2019-05-09 00:00:00","576838"
"2019-05-10 00:00:00","567358"
"2019-05-11 00:00:00","539640"
"2019-05-12 00:00:00","480660"
"2019-05-13 00:00:00","516532"
"2019-05-14 00:00:00","553252"
"2019-05-15 00:00:00","547394"
"2019-05-16 00:00:00","560118"
"2019-05-17 00:00:00","578758"
"2019-05-18 00:00:00","550444"
"2019-05-19 00:00:00","475436"
"2019-05-20 00:00:00","506756"
"2019-05-21 00:00:00","539866"
"2019-05-22 00:00:00","554538"
"2019-05-23 00:00:00","549076"
"2019-05-24 00:00:00","488920"
"2019-05-25 00:00:00","399958"
"2019-05-26 00:00:00","355774"
"2019-05-27 00:00:00","314144"
"2019-05-28 00:00:00","479484"
"2019-05-29 00:00:00","522712"
"2019-05-30 00:00:00","548330"
"2019-05-31 00:00:00","551052"
"2019-06-01 00:00:00","524848"
"2019-06-02 00:00:00","449094"
"2019-06-03 00:00:00","485610"
"2019-06-04 00:00:00","479022"
"2019-06-05 00:00:00","536606"
"2019-06-06 00:00:00","556970"
"2019-06-07 00:00:00","536364"
"2019-06-08 00:00:00","492876"
"2019-06-09 00:00:00","408738"
"2019-06-10 00:00:00","472618"
"2019-06-11 00:00:00","510022"
"2019-06-12 00:00:00","534982"
"2019-06-13 00:00:00","560196"
"2019-06-14 00:00:00","520256"
"2019-06-15 00:00:00","476522"
"2019-06-16 00:00:00","403858"
"2019-06-17 00:00:00","461182"
"2019-06-18 00:00:00","515698"
